29,1,"2025-12-08 13:09:33","Weighing machine",magnetic,detected,0.5,67,13.0827,80.2707,Chennai,"Tamil Nadu",0.0,"Magnet removed from sensor",4df4c978b39d5f8abce38fa54c162f8d51bf129f0054c2f2c1c1f42d1c177f61,729c8d62ef25b808dc67cd7b4da1df679b7c1e395ea073220d94178aeed931f4,"2025-12-09 18:12:22"
30,1,"2025-12-08 13:10:34","Weighing machine",magnetic,detected,0.5,67,13.0827,80.2707,Chennai,"Tamil Nadu",0.0,"Magnet removed from sensor",729c8d62ef25b808dc67cd7b4da1df679b7c1e395ea073220d94178aeed931f4,e6ca96b259c7d0726937d13d928bc6f1484914605381c7a2abf9ddb09c771bf9,"2025-12-09 18:12:22"
31,1,"2025-12-08 13:10:36","Weighing machine",magnetic,detected,0.5,67,13.0827,80.2707,Chennai,"Tamil Nadu",0.0,"Magnet removed from sensor",e6ca96b259c7d0726937d13d928bc6f1484914605381c7a2abf9ddb09c771bf9,b840678eb1ca2e99efad1c041cd72bae327b1833022b09df5fd7185496a3c1ce,"2025-12-09 18:12:22"
32,1,"2025-12-08 13:10:41","Weighing machine",magnetic,detected,0.5,67,13.0827,80.2707,Chennai,"Tamil Nadu",0.0,"Magnet removed from sensor",b840678eb1ca2e99efad1c041cd72bae327b1833022b09df5fd7185496a3c1ce,d22c8c54f06c2652a54775ecb7b4ddbbd7bca221ee4aca1a8e7f6eaaa0c6d606,"2025-12-09 18:12:22"
33,1,"2025-12-08 13:10:45","Weighing machine",magnetic,detected,0.5,67,13.0827,80.2707,Chennai,"Tamil Nadu",0.0,"Magnet removed from sensor",d22c8c54f06c2652a54775ecb7b4ddbbd7bca221ee4aca1a8e7f6eaaa0c6d606,5a08051a25ceae3c572aa1e5ef37d0efd245885c31f74186e6bff4d132f69339,"2025-12-09 18:12:22"
34,1,"2025-12-08 13:12:54","Weighing machine",magnetic,detected,0.5,67,13.0827,80.2707,Chennai,"Tamil Nadu",0.0,"Magnet removed from sensor",5a08051a25ceae3c572aa1e5ef37d0efd245885c31f74186e6bff4d132f69339,30b4f1ed28deb63f25a0d1b93ffcf3a5e5820a724fb7e85a6125ac23c9f3d3f8,"2025-12-09 18:12:22"
35,1,"2025-12-08 13:12:55","Weighing machine",magnetic,detected,0.5,67,13.0827,80.2707,Chennai,"Tamil Nadu",0.0,"Magnet removed from sensor",30b4f1ed28deb63f25a0d1b93ffcf3a5e5820a724fb7e85a6125ac23c9f3d3f8,e007b89b0e3ba111b8c23f0da879e6bce241f5913bd9030a285ea3d72761c2b6,"2025-12-09 18:12:22"
36,1,"2025-12-08 13:12:57","Weighing machine",magnetic,detected,0.5,67,13.0827,80.2707,Chennai,"Tamil Nadu",0.0,"Magnet removed from sensor",e007b89b0e3ba111b8c23f0da879e6bce241f5913bd9030a285ea3d72761c2b6,58a07153f091c8151135c1cd0bf3ac9d6fd8fe4287b36797f7038ccc7b189131,"2025-12-09 18:12:22"
37,1,"2025-12-08 13:12:58","Weighing machine",magnetic,detected,0.5,67,13.0827,80.2707,Chennai,"Tamil Nadu",0.0,"Magnet removed from sensor",58a07153f091c8151135c1cd0bf3ac9d6fd8fe4287b36797f7038ccc7b189131,d157d52f486640e4e7543b368cbc701f240f18cbb3f412ce8c171bbc718a9521,"2025-12-09 18:12:22"
38,1,"2025-12-08 13:40:53","Weighing machine",magnetic,detected,0.5,67,13.0827,80.2707,Chennai,"Tamil Nadu",0.0,"Magnet removed from sensor",d157d52f486640e4e7543b368cbc701f240f18cbb3f412ce8c171bbc718a9521,0f575f2d6ff253ccf44b7580cfb41071b3f3de4f9446a549af07e5dddd7cc3e7,"2025-12-09 18:12:22"
39,1,"2025-12-08 13:40:54","Weighing machine",magnetic,detected,0.5,67,13.0827,80.2707,Chennai,"Tamil Nadu",0.0,"Magnet removed from sensor",0f575f2d6ff253ccf44b7580cfb41071b3f3de4f9446a549af07e5dddd7cc3e7,2b9c55dda66419395c511ebb8ed4542df112c85ccd8b4aef3b708f80ad537d38,"2025-12-09 18:12:22"
40,1,"2025-12-08 13:40:59","Weighing machine",magnetic,detected,0.5,67,13.0827,80.2707,Chennai,"Tamil Nadu",0.0,"Magnet removed from sensor",2b9c55dda66419395c511ebb8ed4542df112c85ccd8b4aef3b708f80ad537d38,b1822d6b66141475e3f98a93c1e7997056010f5496ed2c634a3ef9da66df7601,"2025-12-09 18:12:22"
41,1,"2025-12-08 13:41:10","Weighing machine",magnetic,detected,0.5,67,13.0827,80.2707,Chennai,"Tamil Nadu",0.0,"Magnet removed from sensor",b1822d6b66141475e3f98a93c1e7997056010f5496ed2c634a3ef9da66df7601,b0c8a546f94c78a6e1df9e6ea7da500568fcdcc8fdc6cb9cb57aa794e65ee723,"2025-12-09 18:12:22"
42,1,"2025-12-08 21:34:06","Weighing machine",firmware,detected,0.5,67,13.0827,80.2707,Chennai,"Tamil Nadu",0.0,"Hash mismatch detected",b0c8a546f94c78a6e1df9e6ea7da500568fcdcc8fdc6cb9cb57aa794e65ee723,552ac56c245d27ad5d23b4212bfe27e7881aabe1a65d873905581ee680ce13c9,"2025-12-09 18:12:22"
43,1,"2025-12-08 21:36:20","Weighing machine",firmware,detected,0.5,67,13.0827,80.2707,Chennai,"Tamil Nadu",0.0,"Hash mismatch detected",552ac56c245d27ad5d23b4212bfe27e7881aabe1a65d873905581ee680ce13c9,6e9e602d65b1a48e0d46d1e3ce2f2d2f33c774c22a23a3ce710edafdf8c45fd0,"2025-12-09 18:12:22"
44,1,"2025-12-08 21:40:03","Weighing machine",firmware,detected,0.5,67,13.0827,80.2707,Chennai,"Tamil Nadu",0.0,,6e9e602d65b1a48e0d46d1e3ce2f2d2f33c774c22a23a3ce710edafdf8c45fd0,843f5b050cc7d07efb6449e2cc8819c3a5ddafe3bc46128429da3d28082641f0,"2025-12-09 18:12:22"
45,1,"2025-12-08 22:26:13","Weighing machine",firmware,detected,0.5,67,13.0827,80.2707,Chennai,"Tamil Nadu",0.0,"File: /home/pico/calibris/hx711/mw7.c | Expected: 4101b063f3d5f488...  | Got: b95d8dda9216935e...",843f5b050cc7d07efb6449e2cc8819c3a5ddafe3bc46128429da3d28082641f0,dd3e4d34c9c72fb60bb2881156b58617e9fc1ee946568d60319d3909f9d074ca,"2025-12-09 18:12:22"
